msoa21cd,all_lgb_plus,gay_or_lesbian,bisexual_and_other,all_diff_id,trans_mw,other_id,different_unanswered
E02004426,0.015181418,0.008046152,0.007135381,0.002126044,0.000759301,0.000455581,0.000911162
E02004427,0.015470954,0.007432125,0.008038829,0.001668183,0.000909918,0.000151653,0.000606612
E02004428,0.018959819,0.008349278,0.010610541,0.003998609,0.001216968,0.001216968,0.001564673
E02004429,0.011402687,0.006091846,0.00531084,0.001718213,0.000781006,0.000468604,0.000468604
E02004430,0.015218676,0.00856974,0.006649165,0.00177305,0.001034279,0.000295508,0.000443262
E02004431,0.016938195,0.007628653,0.009309542,0.002456685,0.001034394,0.000517197,0.000905094
E02004432,0.013883677,0.007317073,0.006566604,0.002063016,0.000750188,0.000562641,0.000750188
E02004433,0.021917421,0.01300905,0.008908371,0.0031113,0.00155565,0.000424268,0.001131382
E02004434,0.024475524,0.013257576,0.011217949,0.005536131,0.002622378,0.000291375,0.002622378
E02004435,0.019841802,0.010054967,0.009786834,0.004558252,0.001340662,0.000804397,0.002413192
E02004436,0.027045187,0.012766672,0.014278515,0.004705092,0.001344312,0.000840195,0.002520585
E02004437,0.020251572,0.011194969,0.009056604,0.003018488,0.001131933,0.000251541,0.001635014
E02004438,0.025755727,0.013148977,0.012606751,0.007592191,0.002575922,0.000813449,0.00420282
E02004439,0.028942953,0.015520134,0.013422819,0.005172655,0.003215434,0.000279603,0.001677618
E02004440,0.025662719,0.013536379,0.012126339,0.003525596,0.002256381,0,0.001269214
E02004441,0.02135517,0.009312781,0.012042389,0.007547776,0.002087683,0.000802955,0.004657138
E02004442,0.026689558,0.011393788,0.01529577,0.005618854,0.002809427,0.000936476,0.001872951
E02004443,0.028820856,0.014589811,0.014231045,0.004304675,0.00167404,0.000358723,0.002271912
E02004444,0.017782001,0.009909054,0.007872947,0.000678794,0.000135759,0.000135759,0.000407277
E02004445,0.02738059,0.014146638,0.013233952,0.00486692,0.002281369,0.000304183,0.002281369
E02004446,0.017687075,0.008163265,0.009523809,0.002721088,0.000340136,0.00085034,0.001530612
E02004447,0.019029126,0.010679612,0.008349514,0.002329193,0.001164596,0.000388199,0.000776398
E02004448,0.021559131,0.010310889,0.011248242,0.003435889,0.001405591,0.000937061,0.001093238
E02004449,0.023281751,0.012686463,0.010594818,0.003763591,0.001115138,0.000696961,0.001951491
E02004450,0.016026836,0.008572493,0.007454342,0.002423113,0.000372787,0.000186393,0.001863933
E02004451,0.016592214,0.008168475,0.008423739,0.002680281,0.001531589,0.00051053,0.000638162
E02004452,0.016399895,0.009971136,0.006428365,0.001967729,0.000787092,0.000393546,0.000787092
E02004453,0.028459441,0.013633265,0.014826175,0.003747871,0.001873935,0.000340716,0.00153322
E02004454,0.037796284,0.019090327,0.018705958,0.005381166,0.001153107,0.000768738,0.003459321
E02004455,0.01622624,0.007726781,0.008499459,0.002164168,0.0009275,0.000309167,0.0009275
E02004456,0.029854555,0.01467211,0.015182445,0.004973221,0.001275185,0.001020148,0.002677888
E02004457,0.022037915,0.010900474,0.011137441,0.004501836,0.002961734,0.000473878,0.001066224
E02004458,0.015571391,0.007521774,0.008049813,0.003165809,0.001319087,0.000923361,0.000923361
E02004459,0.022016222,0.010776362,0.011239861,0.002085506,0.001158614,0.000347584,0.000579307
E02004460,0.023474178,0.012181195,0.011292983,0.002791524,0.001395762,0.000126887,0.001268875
E02004461,0.026044005,0.012797485,0.01324652,0.002694207,0.000898069,0.000449035,0.001347104
E02004462,0.025277631,0.010364886,0.014912744,0.003384811,0.000951978,0.001057753,0.001375079
E02004463,0.015631979,0.008485931,0.007146047,0.002233805,0.001489203,0.000446761,0.000297841
E02004464,0.010927635,0.007042254,0.003885036,0.001214329,0.000242866,0.000364299,0.000607165
E02004465,0.014380322,0.007757805,0.006622517,0.003780718,0.00094518,0.000567108,0.002268431
E02004466,0.017634539,0.009121313,0.008513226,0.00319246,0.001368197,0.000760109,0.001064153
E02004467,0.016517444,0.008335906,0.008181538,0.002778635,0.000926212,0.000926212,0.000926212
E02004468,0.012185215,0.007195079,0.004990136,0.00127625,0.000696136,0.000116023,0.000464091
E02004469,0.014746228,0.007373114,0.007373114,0.003600823,0.002057613,0.000171468,0.001371742
E02004470,0.032555283,0.019553645,0.013001638,0.003276003,0.001330876,0.0004095,0.001535627
E02004471,0.018355254,0.009394421,0.008960832,0.003323219,0.002022829,0.000288976,0.001011415
E02004472,0.015154459,0.008160093,0.006994365,0.002331455,0.000777152,0.000777152,0.000777152
E02004473,0.017483068,0.008820287,0.008663266,0.003307607,0.002047567,0.000157505,0.001102536
E02004474,0.016936451,0.008693046,0.008243405,0.003447242,0.001199041,0.00029976,0.001948441
E02004475,0.011483777,0.00674444,0.004739336,0.002187386,0.000729129,0.000911411,0.000546847
E02004476,0.015884798,0.008907363,0.006977435,0.002077768,0.000890472,0.000296824,0.000890472
E02004477,0.017054264,0.006782946,0.010271318,0.001163242,0,0.000581621,0.000581621
E02004478,0.018259936,0.009129968,0.009129968,0.001610882,0.000357974,0,0.001252909
E02004479,0.013690476,0.007291667,0.006398809,0.002678173,0.001041512,0.000892724,0.000743937
E02004480,0.015901699,0.009396458,0.00650524,0.003793353,0.001625723,0.000722543,0.001445087
E02004481,0.014189306,0.006748572,0.007440734,0.003806887,0.002249524,0.00017304,0.001384323
E02004482,0.020953538,0.010628606,0.010324932,0.003644094,0.000607349,0.000455512,0.002581233
E02004483,0.015411974,0.009928868,0.005483106,0.002222881,0.001630113,0,0.000592768
E02004484,0.012329932,0.007086168,0.005243594,0.001701162,0.000567054,0.000283527,0.000850581
E02004485,0.021173067,0.012887954,0.008285113,0.002367487,0.001183743,0.000526108,0.000657635
E02004486,0.016826923,0.007352941,0.009473982,0.0031113,0.001414227,0.000565691,0.001131382
E02004487,0.021699215,0.010015023,0.011684193,0.00500584,0.001334891,0.001001168,0.002669781
E02004488,0.021459227,0.010350921,0.011108305,0.003534461,0.000883615,0.001009846,0.001641
E02004489,0.017699115,0.009654063,0.008044631,0.002145347,0.000536337,0.000134084,0.001474926
E02004490,0.028903601,0.013402228,0.015501372,0.004521234,0.001614726,0.000484418,0.002422089
E02004491,0.018248175,0.008460518,0.009787658,0.00298557,0.001161055,0.000497595,0.00132692
E02004492,0.028382838,0.015049505,0.013333334,0.003960396,0.000924092,0.000792079,0.002244224
E02004493,0.029774005,0.014827215,0.01494679,0.003946896,0.001435235,0.000478412,0.00203325
E02004495,0.022818026,0.01069595,0.012122076,0.002425107,0.001141227,0.000142653,0.001141227
E02004496,0.027254632,0.013321084,0.013933548,0.002143295,0.001530925,0.000153092,0.000459277
E02004497,0.019347959,0.009140768,0.010207191,0.00319732,0.001522533,0.000609013,0.001065773
E02004498,0.027084639,0.013918495,0.013166144,0.003260597,0.001504891,0.000376223,0.001379483
E02004499,0.019974807,0.008277848,0.011696958,0.002520252,0.000540054,0.001260126,0.000720072
E02004500,0.01405306,0.006698188,0.007354872,0.001313198,0.000787919,0,0.000525279
E02004501,0.014920194,0.007980569,0.006939625,0.002601908,0.001387684,0.000520382,0.000693842
E02004502,0.011808476,0.007440958,0.004367719,0.002426399,0.00113232,0.00016176,0.00113232
E02004503,0.014184397,0.007400555,0.006783843,0.001387604,0.000616713,0.000154178,0.000616713
E02004504,0.015660636,0.006842025,0.00881861,0.002584765,0.001368405,0.00060818,0.00060818
E02004505,0.015957447,0.008253852,0.007703595,0.001283697,0.000183385,0.000366771,0.000733541
E02004506,0.024157877,0.011738687,0.01241919,0.003912896,0.002211637,0.000510378,0.001190881
E02004507,0.027799633,0.012588513,0.01521112,0.004590164,0.002360656,0.000786885,0.001442623
E02004508,0.020261558,0.008288819,0.011972739,0.002945508,0.001472754,0.000920471,0.000552283
E02004512,0.055994938,0.024570284,0.031424654,0.007484714,0.002635463,0.002740881,0.00210837
E02004513,0.067427495,0.022720134,0.04470736,0.010367578,0.005759765,0.002199183,0.002408629
E02004514,0.02044688,0.009907251,0.010539629,0.004004215,0.002107482,0.000632244,0.001264489
E02004515,0.020239783,0.011473508,0.008766275,0.002577652,0.001031061,0.000386648,0.001159943
E02004516,0.057813826,0.022729416,0.03508441,0.009430404,0.003112033,0.002074689,0.004243682
E02004517,0.02363425,0.012139997,0.011494253,0.002066916,0.000645911,0.000904276,0.000516729
E02004518,0.037836986,0.017972568,0.019864418,0.005044931,0.001734195,0.000945925,0.002364812
E02004519,0.022723636,0.011681869,0.011041767,0.00255959,0.000959846,0.000799872,0.000799872
E02004520,0.027983769,0.012872534,0.015111235,0.003079507,0.001259798,0.00055991,0.001259798
E02004521,0.034824573,0.01473849,0.020086084,0.006260597,0.003782444,0.000521716,0.001956437
E02004522,0.053059644,0.019623031,0.033436613,0.006325029,0.001548987,0.002839809,0.001936233
E02004523,0.028691048,0.011698067,0.016992981,0.004432406,0.001846836,0.000984979,0.001600591
E02004524,0.014951121,0.007188039,0.007763083,0.002299842,0.000718701,0.00028748,0.001293661
E02004525,0.017175573,0.007633588,0.009541984,0.002789196,0.001174398,0.0002936,0.001321198
E02004526,0.017336485,0.006934594,0.010401891,0.002836879,0.000945626,0.001103231,0.000788022
E02004527,0.02075227,0.012581064,0.008171206,0.001685903,0.00025937,0,0.001426534
E02004528,0.01799624,0.010744024,0.007252216,0.00295421,0.001477105,0.000134282,0.001342823
E02004529,0.013603239,0.008744939,0.00485847,0.001619171,0.000161917,0.000485751,0.000971503
E02004530,0.014500442,0.00760389,0.006896552,0.003359859,0.001591512,0.000530504,0.001237843
E02004531,0.022372529,0.013701006,0.008671523,0.002948829,0.000346921,0.000693842,0.001908066
E02004532,0.024293785,0.014124294,0.010169491,0.002259887,0.000564972,0.000753296,0.00094162
E02004533,0.016984458,0.007050152,0.009934306,0.004646691,0.002083,0.000160231,0.002403461
E02004534,0.017941586,0.009735744,0.008205842,0.003755738,0.002503825,0.000139101,0.001112811
E02004535,0.024452269,0.011541471,0.012910798,0.004888541,0.002150958,0.000391083,0.0023465
E02004536,0.013872832,0.007129094,0.006743738,0.001540832,0.000192604,0.000577812,0.000770416
E02004537,0.025624092,0.009774138,0.015849953,0.00409349,0.001452529,0.000264096,0.002376865
E02004538,0.01796333,0.009291378,0.008671953,0.001982406,0.000371701,0.0001239,0.001486805
E02004539,0.025379915,0.013316622,0.012063293,0.003291536,0.000783699,0.000940439,0.001567398
E02004540,0.020420666,0.01041454,0.010006126,0.003676471,0.002246732,0.000408497,0.001021242
E02004541,0.024523734,0.014524787,0.009998947,0.003683435,0.001368133,0.000420964,0.001894338
E02004542,0.012744413,0.006459497,0.006284916,0.00419214,0.003318777,0.000524017,0.000349345
E02004543,0.012362178,0.006849315,0.005512581,0.006012024,0.002672011,0.000167001,0.003173013
E02004544,0.02160564,0.01284967,0.00875597,0.002729134,0.001478281,0.000113714,0.001137139
E02004545,0.029833898,0.012256088,0.01757781,0.006452654,0.001935796,0.000322633,0.004194225
E02004546,0.031118461,0.014732411,0.016386049,0.007516536,0.002555622,0.000601323,0.004359591
E02004547,0.024880753,0.009797602,0.015083151,0.006448285,0.00270828,0.000128966,0.003611039
E02004548,0.019897669,0.010090961,0.009806708,0.003838499,0.001705999,0.000568666,0.001563833
E02004549,0.022383354,0.010245902,0.012137453,0.004414315,0.002364812,0.000945925,0.001103579
E02004550,0.029544462,0.013680687,0.015863776,0.008438819,0.003782919,0.000581987,0.004073912
E02004551,0.026575297,0.013872639,0.012702657,0.005515628,0.001337122,0.001002841,0.003175664
E02004552,0.02046131,0.012462798,0.007998512,0.002977298,0.001116487,0.000372162,0.001488649
E02004553,0.02328676,0.011809714,0.011477046,0.005988024,0.002994012,0,0.002994012
E02004554,0.02089847,0.010202403,0.010696067,0.006253085,0.002303768,0.000164555,0.003784762
E02004555,0.012944394,0.005834093,0.007110039,0.001276673,0,0.000182382,0.001094291
E02004556,0.014430701,0.00729464,0.007136061,0.001744647,0.00111023,0.000634417,0
E02004557,0.021010711,0.010711343,0.010299368,0.002059874,0.000961274,0.000411975,0.000686625
E02004558,0.025618982,0.010832187,0.014786796,0.004814305,0.002063274,0.001031637,0.001719395
E02004559,0.019364375,0.012712491,0.006651967,0.002661147,0.000887049,0.000739208,0.001034891
E02004560,0.018471761,0.009833887,0.008637874,0.002657807,0.000797342,0.001196013,0.000664452
E02004561,0.017520063,0.008816548,0.008703516,0.003277577,0.001243219,0.00045208,0.001582278
E02004562,0.021891892,0.011351351,0.01054054,0.002296677,0.001080789,0.000135099,0.001080789
E02004563,0.012640449,0.008426966,0.004213236,0.002282303,0.000702247,0.000175562,0.001404494
E02004564,0.01609991,0.007824255,0.008275654,0.00210653,0.000902799,0.000150466,0.001053265
E02004566,0.027741083,0.013870542,0.013870542,0.002201673,0.000660502,0.001321004,0.000220167
E02004567,0.013070936,0.008077544,0.004993069,0.000734107,0.000293643,0.000293643,0.000146821
E02004568,0.016411998,0.009479344,0.006932654,0.002546329,0.000707314,0.000707314,0.001131702
E02004569,0.022769318,0.012523125,0.010246193,0.002989749,0.001138952,0.000569476,0.001281321
E02004570,0.015966387,0.007422969,0.008543417,0.001961334,0.000840572,0.000280191,0.000840572
E02004571,0.010093168,0.005124224,0.004968944,0.001242236,0.000931677,0,0.000310559
E02004572,0.017635332,0.009507744,0.008127588,0.001840209,0.000766754,0.000306701,0.000766754
E02004573,0.036082474,0.017754868,0.018327606,0.005154639,0.001909126,0.000572738,0.002672776
E02004574,0.021304067,0.009038089,0.012265978,0.004678929,0.001936108,0.000322685,0.002420136
E02004575,0.023099704,0.012043435,0.011056269,0.002862784,0.0011846,0.000789733,0.00088845
E02004576,0.016571724,0.009451062,0.007120663,0.002460184,0.00038845,0.000906384,0.00116535
E02004577,0.022516295,0.013233261,0.009283034,0.001974724,0.000789889,0.000197472,0.000987362
E02004578,0.018377886,0.010479951,0.007897935,0.003190035,0.001670971,0.000303813,0.001215251
E02004579,0.016274597,0.008877053,0.007397544,0.002663116,0.001775411,0,0.000887705
E02004580,0.015233141,0.007337916,0.007895226,0.003065205,0.00167193,0.000464425,0.00092885
E02004581,0.017096413,0.009669283,0.00742713,0.002661437,0.001400756,0.000840454,0.000420227
E02004582,0.019230769,0.012327416,0.006903353,0.003453379,0.001315573,0.000328893,0.001808913
E02004583,0.022420926,0.008541305,0.013879621,0.002402242,0.001067663,0.000266916,0.001067663
E02004584,0.011878869,0.006692321,0.005186548,0.001171156,0.000501924,0.000501924,0.000167308
E02004585,0.017181208,0.00885906,0.008321779,0.00281917,0.00107397,0.000268492,0.001476708
E02004586,0.023761229,0.01332947,0.010431758,0.001593741,0.001159084,0,0.000434657
E02004587,0.024223703,0.011867989,0.012355715,0.003739229,0.001625752,0.000650301,0.001463177
E02004588,0.037816564,0.020876112,0.016940452,0.006671228,0.002907971,0.001368457,0.0023948
E02004589,0.023039216,0.011928105,0.011111111,0.00245058,0.001470348,0.000326744,0.000653488
E02004590,0.023095958,0.012922739,0.01017322,0.009762134,0.007424722,0.000137495,0.002199918
E02004591,0.019199479,0.008623495,0.010575984,0.003254149,0.001464367,0.000813537,0.000976245
E02004592,0.022632969,0.009619012,0.013013957,0.002452599,0.001037638,0.000282992,0.001131969
E02004593,0.016877637,0.008030489,0.008847149,0.000953029,0.000544588,0.000136147,0.000272294
E02004594,0.022609724,0.011083198,0.011526526,0.00251182,0.001034279,0.000738771,0.000738771
E02004595,0.021523457,0.011518413,0.010005044,0.002690432,0.001008912,0.00084076,0.00084076
E02004596,0.019956459,0.010885341,0.009071118,0.002418965,0.001693275,0.000362845,0.000362845
E02004597,0.019667171,0.009077156,0.010590015,0.001650846,0.001100564,0.000137571,0.000412712
E02004598,0.016472978,0.008462146,0.00801086,0.001917654,0.000789622,0.000451213,0.000676819
E02004599,0.01620516,0.008338578,0.007866593,0.002201604,0.001100802,0.000471772,0.00062903
E02004600,0.024863686,0.012868048,0.011995638,0.00436205,0.002181025,0.001526718,0.000654308
E02004601,0.028916124,0.009957871,0.018958253,0.002873013,0.001532274,0.000766137,0.000574603
E02004602,0.036047815,0.014755323,0.021292492,0.00597684,0.001307434,0.001867762,0.002801644
E02004603,0.085329554,0.024238129,0.061091424,0.010915792,0.00240998,0.006095832,0.00240998
E02004604,0.036237593,0.014179928,0.022057666,0.008979206,0.003465658,0.002205419,0.003308129
E02004605,0.029847495,0.01416122,0.015686275,0.007621951,0.003702091,0.0021777,0.00174216
E02004606,0.047608252,0.021197007,0.026411245,0.004874178,0.001360236,0.001813648,0.001700295
E02004607,0.056780465,0.024774775,0.032005689,0.008654416,0.003675163,0.003319502,0.001659751
E02004608,0.059958169,0.025795956,0.034162212,0.005811926,0.001278624,0.003487156,0.001046147
E02004609,0.028057796,0.013104839,0.014952957,0.002352546,0.000840195,0.001008234,0.000504117
E02004610,0.033656063,0.016136468,0.017519594,0.003842016,0.001229445,0.001997848,0.000614723
E02004611,0.021780303,0.009574916,0.012205387,0.00284061,0.001052078,0.000526039,0.001262493
E02004612,0.02471384,0.009755463,0.014958377,0.003251821,0.001040583,0.001690947,0.000520291
E02004613,0.018711019,0.008694009,0.01001701,0.003024003,0.001512002,0.000567001,0.000945001
E02004614,0.025457794,0.012282269,0.013175525,0.001563896,0.000893655,0.000446828,0.000223414
E02004615,0.018824795,0.01142934,0.007395455,0.002824859,0.001345171,0.000807103,0.000672585
E02004616,0.023171445,0.014862493,0.008308953,0.002691633,0.001521358,0.00046811,0.000702165
E02004617,0.020058771,0.010476556,0.009582216,0.003960143,0.001660705,0.001021972,0.001277466
E02004618,0.018926415,0.01044216,0.008484255,0.002935421,0.001793868,0.000652316,0.000489237
E02004619,0.02546523,0.014854718,0.010610512,0.002286461,0.001306549,0.000326637,0.000653275
E02004620,0.021441074,0.010647608,0.010793466,0.001312527,0.000291673,0.000583345,0.000437509
E02004621,0.033457249,0.016728625,0.016728624,0.005203494,0.002787586,0.001672552,0.000743356
E02004622,0.024652339,0.010745891,0.013906448,0.003318584,0.001106195,0.000474083,0.001738306
E02004623,0.018006263,0.00756785,0.010438413,0.001957203,0.000913361,0.000521921,0.000521921
E02004624,0.015190337,0.008601757,0.00658858,0.001281347,0.000915248,0,0.000366099
E02004625,0.023361757,0.010512791,0.012848966,0.003154206,0.001518692,0.001051402,0.000584112
E02004626,0.024280264,0.011099549,0.013180715,0.00312247,0.000693882,0.000693882,0.001734706
E02004627,0.028988253,0.010989011,0.017999243,0.004169035,0.001516013,0.00113701,0.001516013
E02004628,0.020715918,0.009748667,0.010967251,0.001827597,0.000609199,0.000609199,0.000609199
E02004629,0.024746907,0.009467567,0.01527934,0.00524836,0.001030928,0.001030928,0.003186504
E02004630,0.019004047,0.010381841,0.008622207,0.001583671,0.000351927,0.000175963,0.00105578
E02004631,0.016719385,0.009263443,0.007455942,0.002710027,0.000451671,0.000451671,0.001806685
E02004632,0.020620843,0.008758315,0.011862528,0.00299368,0.001330524,0.000443508,0.001219647
E02004633,0.019443656,0.009083168,0.010360488,0.002412374,0.000425713,0.000851426,0.001135235
E02004634,0.027001067,0.011953042,0.015048026,0.004160888,0.001493652,0.000853515,0.00181372
E02004635,0.021138981,0.01056949,0.01056949,0.002838221,0.000946074,0.000315358,0.00157679
E02004636,0.022306525,0.009711684,0.012594841,0.003187614,0.001062538,0.001062538,0.001062538
E02004637,0.038181361,0.017960311,0.02022105,0.005523475,0.002259603,0.001129802,0.00213407
E02004638,0.021210231,0.009149511,0.012060719,0.003117207,0.000623441,0.001870324,0.000623441
E02004639,0.062343138,0.025901014,0.036442124,0.012953108,0.005120996,0.001506175,0.006325936
E02004640,0.038344492,0.014455265,0.023889227,0.01110942,0.003043677,0.000608735,0.007457008
E02004641,0.02173913,0.011349105,0.010390026,0.001758312,0.000959079,0.00047954,0.000319693
E02004642,0.021844911,0.008800083,0.013044829,0.004349627,0.001657001,0.00041425,0.002278376
E02004643,0.032207136,0.011525103,0.020682033,0.00757815,0.002368172,0.000473634,0.004736344
E02004644,0.02975048,0.015355086,0.014395394,0.004113534,0.001371178,0.001096942,0.001645413
E02004645,0.023361367,0.010145508,0.013215859,0.002402563,0.000800854,0.000533903,0.001067806
E02004646,0.024068216,0.012515472,0.011552744,0.004542952,0.001514317,0.000963656,0.002064978
E02004647,0.022691397,0.009273875,0.013417521,0.005722178,0.002959747,0.000197316,0.002565114
E02004648,0.020648968,0.010535188,0.010113781,0.003161222,0.000632244,0.000421496,0.002107482
E02004649,0.0332598,0.018496521,0.014763279,0.005599864,0.003224164,0.001018157,0.001357543
E02004650,0.033170201,0.015678811,0.01749139,0.004171201,0.001632209,0.000906783,0.001632209
E02004651,0.027209329,0.01349034,0.01371899,0.004344347,0.002057848,0.000914599,0.001371899
E02004652,0.020902863,0.009836641,0.011066222,0.002984551,0.000877809,0.001404494,0.000702247
E02004653,0.019717435,0.012265176,0.007452259,0.002484472,0.001242236,0.000465839,0.000776398
E02004654,0.026616368,0.011107618,0.01550875,0.003562448,0.000943001,0.001362112,0.001257334
E02004655,0.024719101,0.010636704,0.014082397,0.004792572,0.001946982,0.001198143,0.001647446
E02004656,0.045995158,0.01873487,0.027260288,0.00621118,0.001684388,0.002947679,0.001579114
E02004657,0.035535714,0.014285714,0.02125,0.003036256,0.00053581,0.001250223,0.001250223
E02004658,0.02045498,0.00879373,0.011661251,0.003058104,0.000764526,0.000955657,0.00133792
E02004659,0.021603376,0.010126582,0.011476793,0.003205669,0.000843597,0.001855914,0.000506158
E02004660,0.026189204,0.014608944,0.01158026,0.002850526,0.001068947,0.000712631,0.001068947
E02004661,0.019289908,0.009505172,0.009784736,0.003355236,0.00097861,0.001258213,0.001118412
E02004662,0.018950437,0.00983965,0.009110787,0.002733236,0.000728863,0.000728863,0.00127551
E02004663,0.031440725,0.01664509,0.014795635,0.003883854,0.001664509,0.001109673,0.001109673
E02004664,0.032751455,0.014630091,0.018121363,0.004822082,0.001496508,0.001496508,0.001829066
E02004665,0.025024465,0.009506501,0.015517964,0.002375961,0.001118099,0.000978337,0.000279525
E02004666,0.023411028,0.013348393,0.010062635,0.002669679,0.001129479,0.00071876,0.00082144
E02004667,0.023984011,0.01332445,0.01065956,0.003331483,0.000999445,0.000666297,0.001665741
E02004668,0.019380853,0.0105359,0.008844953,0.002471384,0.00091051,0.000650364,0.00091051
E02004669,0.018100272,0.010091302,0.00800897,0.00256287,0.001121256,0.000640718,0.000800897
E02004671,0.016765453,0.006435224,0.010330228,0.00152439,0.00050813,0.000169377,0.000846883
E02004672,0.024783517,0.010550413,0.014233104,0.003184396,0.001890735,0.000895612,0.00039805
E02004673,0.022009569,0.011802233,0.010207336,0.002232499,0.001275714,0.000637857,0.000318928
E02004674,0.025741351,0.013076606,0.012664745,0.003501545,0.002059732,0.000411946,0.001029866
E02004675,0.023752207,0.0105922,0.013160007,0.001925855,0.000802439,0.000481464,0.000641952
E02004676,0.022460211,0.012196936,0.010263275,0.004015467,0.002230815,0.000594884,0.001189768
E02004677,0.016685752,0.008015704,0.008670047,0.001963672,0.000818197,0.000654557,0.000490918
E02004678,0.01948978,0.008873396,0.010616384,0.003010616,0.001584535,0.000633814,0.000792267
E02004679,0.026754336,0.014284095,0.012470241,0.002607119,0.001246883,0.000453412,0.000906824
E02004680,0.026290631,0.014340344,0.011950287,0.0027083,0.00175243,0.000796559,0.000159312
E02004681,0.037916777,0.017242896,0.02067388,0.005894774,0.002815414,0.000879817,0.002199542
E02004682,0.025376922,0.013136289,0.012240633,0.004030452,0.001940588,0.000895656,0.001194208
E02004683,0.034068738,0.01530842,0.018760318,0.005101275,0.001500375,0.001650413,0.001950488
E02004684,0.035615222,0.014534561,0.021080661,0.004326603,0.001331262,0.001109385,0.001885955
E02004685,0.043956044,0.018117018,0.025839026,0.008167508,0.004603505,0.001782002,0.001782002
E02004686,0.045292341,0.018528685,0.026763656,0.006589786,0.002883031,0.001510159,0.002196595
E02004687,0.038244835,0.016732115,0.02151272,0.007339136,0.003754907,0.001194743,0.002389486
E02004688,0.029721654,0.012108822,0.017612832,0.006447555,0.001887089,0.001258059,0.003302406
E02004689,0.01629413,0.007311469,0.008983065,0.003550543,0.001461988,0.000835422,0.001253133
E02004690,0.026272578,0.013882669,0.012389909,0.006415038,0.002983739,0.000895122,0.002536178
E02004691,0.016300284,0.006579931,0.009720353,0.002542246,0.001345895,0.000448632,0.000747719
E02004692,0.014784728,0.008610885,0.006173842,0.002436251,0.000974501,0.00048725,0.000974501
E02004693,0.032090054,0.012936828,0.019153226,0.005378151,0.003361345,0.000504202,0.001512605
E02004694,0.021618081,0.009990174,0.011627907,0.002948886,0.001310616,0.001310616,0.000327654
E02004695,0.021862702,0.010056843,0.01180586,0.003061671,0.001457938,0.000728969,0.000874763
E02004696,0.020134228,0.010476346,0.009657882,0.00212766,0.000490998,0.000654664,0.000981997
E02004697,0.023151472,0.009691314,0.013460158,0.001615219,0.000717875,0.000358938,0.000538406
E02004698,0.031208874,0.013724384,0.017484489,0.004887218,0.001315789,0.002067669,0.001503759
E02004699,0.023896449,0.011726961,0.012169488,0.003208674,0.001880947,0.000774508,0.00055322
E02004700,0.032523364,0.017009346,0.015514019,0.00355273,0.002056844,0,0.001495886
E02004702,0.02210029,0.010211858,0.011888432,0.003961603,0.001980801,0.001371324,0.000609477
E02004703,0.019607843,0.009803922,0.009803921,0.003426287,0.001522794,0.001142096,0.000761397
E02004704,0.018907968,0.008103415,0.010804553,0.004243009,0.001542912,0.001157184,0.001542912
E02004705,0.023414758,0.012276927,0.01113783,0.00417563,0.001644945,0.000759205,0.001771479
E02004706,0.017257609,0.00768748,0.009570128,0.003764115,0.000784191,0.00172522,0.001254705
E02004707,0.021040265,0.009719107,0.011321158,0.003416613,0.00128123,0.000960922,0.001174461
E02004708,0.029569207,0.01465715,0.014912058,0.00382263,0.001401631,0.001146789,0.00127421
E02004709,0.018146287,0.009631491,0.008514797,0.001815135,0.000698129,0.000418877,0.000698129
E02004710,0.01884721,0.008783166,0.010064044,0.003292482,0.00128041,0.001463325,0.000548747
E02004712,0.0154396,0.006576126,0.008863474,0.003716941,0.002287348,0.000714796,0.000714796
E02004713,0.016024653,0.006933744,0.009090909,0.002619818,0.001386963,0,0.001232856
E02004714,0.023131393,0.010700236,0.012431157,0.004248623,0.002360346,0.000157356,0.001730921
E02004715,0.02975048,0.011927612,0.017822868,0.003976416,0.000822707,0.001645413,0.001508296
E02004716,0.021535846,0.009492774,0.012043072,0.00311703,0.001700198,0.000850099,0.000566733
E02004717,0.032450727,0.015628111,0.016822616,0.004180352,0.001293919,0.001194386,0.001692047
E02004718,0.052371542,0.024703557,0.027667984,0.005790143,0.002683237,0.001553453,0.001553453
E02004719,0.020206317,0.010953951,0.009252367,0.001701585,0.000638094,0.000531745,0.000531745
E02004720,0.021666667,0.011979167,0.0096875,0.002708051,0.001041558,0.000520779,0.001145714
E02004721,0.025823989,0.012572205,0.013251784,0.000679579,0.000453052,0.000226526,0
E02004722,0.01861841,0.009744214,0.008874195,0.002437326,0.001044568,0.000870474,0.000522284
E02004723,0.022293386,0.010592437,0.011700948,0.002340478,0.001108647,0.000492732,0.000739098
E02004724,0.028903226,0.014322581,0.014580645,0.002064783,0.000645245,0.000903342,0.000516196
E02004725,0.020013196,0.007917308,0.012095887,0.002421308,0.000880475,0.000220119,0.001320713
E02004726,0.028497409,0.012953368,0.015544041,0.002191235,0.001195219,0.00059761,0.000398406
E02004727,0.022588294,0.010857357,0.011730937,0.002120758,0.000873253,0.000873253,0.000374251
E02004728,0.024060954,0.011228445,0.012832509,0.00347733,0.001471178,0.000802461,0.001203691
E02004729,0.026721992,0.013112033,0.013609959,0.004813278,0.002157676,0.0006639,0.001991701
E02004730,0.021195652,0.010461957,0.010733696,0.001630656,0.000815328,0.000543552,0.000271776
E02004731,0.021436395,0.011422313,0.010014082,0.002190238,0.001095119,0.000156446,0.000938673
